GCAM_commodity,GCAM_region_ID,iso,contentN,contentP
NutsSeeds,10,kaz,0.001362330817765681,0.001362330817765681
NutsSeeds,10,kgz,0.011453878655386395,0.011453878655386395
NutsSeeds,10,mng,0.00973543155137954,0.009735431551379542
NutsSeeds,10,tjk,0.008368018061088977,0.008368018061088977
NutsSeeds,10,tkm,0.009541110475100173,0.009541110475100173
NutsSeeds,10,uzb,0.005765256456971386,0.005765256456971386
NutsSeeds,11,chn,0.03290422284307979,0.03290422284307979
NutsSeeds,12,bgr,0.004761878633911267,0.004761878633911267
NutsSeeds,12,cyp,0.011472106098813861,0.011472106098813861
NutsSeeds,12,cze,0.001188841482794156,0.001188841482794156
NutsSeeds,12,est,0,0
NutsSeeds,12,hun,0.01499197215653976,0.01499197215653976
NutsSeeds,12,ltu,0,0
NutsSeeds,12,lva,0,0
NutsSeeds,12,mlt,0,0
NutsSeeds,12,pol,0.024393084020982853,0.024393084020982853
NutsSeeds,12,rom,0.009172722030571881,0.009172722030571881
NutsSeeds,12,svk,5.912967544753311e-4,5.91296754475331e-4
NutsSeeds,12,svn,0.009446659836843103,0.009446659836843103
NutsSeeds,13,aut,0.004543665386618068,0.004543665386618068
NutsSeeds,13,bel,0.03,0.03
NutsSeeds,13,deu,0.0018071570993808375,0.0018071570993808375
NutsSeeds,13,dnk,0.00128,0.00128
NutsSeeds,13,esp,0.008316909852306898,0.008316909852306898
NutsSeeds,13,fin,0,0
NutsSeeds,13,fra,0.0021809974846763148,0.0021809974846763148
NutsSeeds,13,fro,0,0
NutsSeeds,13,gbr,0,0
NutsSeeds,13,grc,0.0024937805272548397,0.0024937805272548397
NutsSeeds,13,irl,0,0
NutsSeeds,13,ita,0.033064381752457815,0.033064381752457815
NutsSeeds,13,lux,0.0504,0.0504
NutsSeeds,13,nld,0.016,0.016
NutsSeeds,13,prt,0.009155387901250079,0.009155387901250079
NutsSeeds,13,shn,0,0
NutsSeeds,13,spm,0,0
NutsSeeds,13,swe,0,0
NutsSeeds,14,blr,0.018822524922219575,0.018822524922219575
NutsSeeds,14,ukr,0.015201073068103041,0.015201073068103041
NutsSeeds,15,alb,0.00144,0.00144
NutsSeeds,15,bih,0.014224128252459098,0.014224128252459098
NutsSeeds,15,hrv,0.00445346277219608,0.00445346277219608
NutsSeeds,15,mne,0.00256,0.00256
NutsSeeds,15,scg,0.001317966596696176,0.001317966596696176
NutsSeeds,15,srb,0.004412925552971448,0.004412925552971448
NutsSeeds,15,tur,0.006389528196602818,0.006389528196602817
NutsSeeds,16,che,0.02,0.02
NutsSeeds,16,isl,0,0
NutsSeeds,16,lie,0,0
NutsSeeds,16,nor,0,0
NutsSeeds,17,ind,0.002012949062601687,0.002012949062601687
NutsSeeds,18,idn,0.006504249077381034,0.006504249077381034
NutsSeeds,19,jpn,0.03536,0.03536
NutsSeeds,20,mex,0.017021729389536378,0.017021729389536378
NutsSeeds,21,are,0.00224,0.00224
NutsSeeds,21,bhr,0.00112,0.00112
NutsSeeds,21,irq,0.008217650389242746,0.008217650389242746
NutsSeeds,21,isr,0.029083682408480176,0.029083682408480176
NutsSeeds,21,jor,0.004223076923076923,0.004223076923076923
NutsSeeds,21,kwt,0,0
NutsSeeds,21,lbn,0.003373226127521832,0.003373226127521832
NutsSeeds,21,omn,0,0
NutsSeeds,21,qat,0,0
NutsSeeds,21,sau,0.0152,0.0152
NutsSeeds,21,syr,0.00964926251644579,0.00964926251644579
NutsSeeds,21,yem,0.03984,0.03984
NutsSeeds,22,pak,0.0019190448930271622,0.0019190448930271622
NutsSeeds,23,rus,0.009027863110624895,0.009027863110624895
NutsSeeds,24,zaf,0.008054677053709894,0.008054677053709894
NutsSeeds,25,guf,0,0
NutsSeeds,25,guy,0,0
NutsSeeds,25,sur,0.02352,0.02352
NutsSeeds,26,chl,0.007849696466559437,0.007849696466559437
NutsSeeds,26,ecu,0.01808,0.01808
NutsSeeds,26,per,0.016453355992692355,0.016453355992692355
NutsSeeds,26,pry,0.1475,0.1475
NutsSeeds,26,ury,0.0288,0.0288
NutsSeeds,27,afg,0.0030055517484495896,0.0030055517484495896
NutsSeeds,27,bgd,0.00256,0.00256
NutsSeeds,27,btn,0.01088,0.01088
NutsSeeds,27,lka,0.01686436226415094,0.01686436226415094
NutsSeeds,27,mdv,6.4e-4,6.4e-4
NutsSeeds,27,npl,0.0015991102977405507,0.0015991102977405507
NutsSeeds,29,asm,0,0
NutsSeeds,29,brn,0,0
NutsSeeds,29,cok,0,0
NutsSeeds,29,fji,0.00112,0.00112
NutsSeeds,29,gum,0.0024,0.0024
NutsSeeds,29,khm,0.0018181346930104102,0.00181813469301041
NutsSeeds,29,kir,0.01065,0.01065
NutsSeeds,29,lao,0.00357,0.00357
NutsSeeds,29,mhl,0,0
NutsSeeds,29,mmr,0.03743517118479098,0.03743517118479098
NutsSeeds,29,mys,0.002950789497825808,0.002950789497825808
NutsSeeds,29,ncl,0,0
NutsSeeds,29,niu,0,0
NutsSeeds,29,nru,0,0
NutsSeeds,29,pci,0,0
NutsSeeds,29,phl,0.11395711487296763,0.11395711487296763
NutsSeeds,29,png,0.03273373917900028,0.03273373917900028
NutsSeeds,29,pyf,0,0
NutsSeeds,29,sgp,0,0
NutsSeeds,29,slb,9.6e-4,9.6e-4
NutsSeeds,29,syc,0,0
NutsSeeds,29,tha,0.0025211110175156082,0.0025211110175156082
NutsSeeds,29,tkl,0,0
NutsSeeds,29,ton,0.0014,0.0014
NutsSeeds,29,tuv,0,0
NutsSeeds,29,vnm,0.027780527195954533,0.02778052719595453
NutsSeeds,29,vut,0.0352,0.0352
NutsSeeds,29,wsm,0,0
NutsSeeds,31,arg,0.03933998056089992,0.03933998056089992
NutsSeeds,32,col,0.0016731800312348537,0.0016731800312348537
OilCrop,1,pri,0,0
OilCrop,1,usa,0.006341365371619693,0.006341365371619693
OilCrop,2,bdi,0,0
OilCrop,2,com,0,0
OilCrop,2,dji,0,0
OilCrop,2,eri,0.0011478996181123842,0.0011478996181123844
OilCrop,2,eth,0.009045267583375373,0.009045267583375373
OilCrop,2,ken,0.004594731494473304,0.004594731494473304
OilCrop,2,mdg,0.031725280932161544,0.031725280932161544
OilCrop,2,mus,0,0
OilCrop,2,rwa,0,0
OilCrop,2,som,0.0128,0.0128
OilCrop,2,uga,0.016415646940822468,0.016415646940822468
OilCrop,3,dza,0.014052169471590865,0.014052169471590865
OilCrop,3,egy,0.021247394586424242,0.021247394586424242
OilCrop,3,esh,0,0
OilCrop,3,mar,0.0021003945201841356,0.0021003945201841356
OilCrop,3,tun,0.0014261059391577932,0.0014261059391577932
OilCrop,4,ago,0.0026885104097468587,0.0026885104097468587
OilCrop,4,bwa,0.00144,0.00144
OilCrop,4,lso,0,0
OilCrop,4,moz,0.013271912492338025,0.013271912492338025
OilCrop,4,mwi,0.008123194198998962,0.008123194198998962
OilCrop,4,nam,0.03,0.03
OilCrop,4,swz,0,0
OilCrop,4,zmb,0.0018,0.0018
OilCrop,4,zwe,0.0024,0.0024
OilCrop,5,ben,0.01951499070947633,0.01951499070947633
OilCrop,5,bfa,0.014216025583951103,0.014216025583951103
OilCrop,5,caf,0.0014900297680585776,0.0014900297680585776
OilCrop,5,cmr,0.003037549656346554,0.003037549656346554
OilCrop,5,cog,0.010669941659250469,0.010669941659250469
OilCrop,5,cpv,0.01616,0.01616
OilCrop,5,gab,0,0
OilCrop,5,gha,0.02832,0.02832
OilCrop,5,gin,0.0144,0.0144
OilCrop,5,gmb,0.0352,0.0352
OilCrop,5,gnb,0,0
OilCrop,5,gnq,0,0
OilCrop,5,lbr,0,0
OilCrop,5,mli,0.001976628688086327,0.001976628688086327
OilCrop,5,mrt,0.00928,0.00928
OilCrop,5,ner,0.03136,0.03136
OilCrop,5,nga,0.018650304303189313,0.018650304303189313
OilCrop,5,sen,0.01032903979715577,0.01032903979715577
OilCrop,5,sle,0.01952,0.01952
OilCrop,5,stp,0,0
OilCrop,5,tcd,0.007958755075722676,0.007958755075722676
OilCrop,5,tgo,0.030676820867328487,0.030676820867328487
OilCrop,6,aus,0.004042090886009653,0.004042090886009653
OilCrop,6,nzl,0.01016507468858221,0.01016507468858221
OilCrop,7,bra,0.01993033038539819,0.01993033038539819
OilCrop,8,can,0.0038068480224886306,0.0038068480224886306
OilCrop,9,bhs,0,0
OilCrop,9,blz,0,0
OilCrop,9,bmu,0,0
OilCrop,9,brb,0,0
OilCrop,9,cri,0.0096,0.0096
OilCrop,9,cub,0,0
OilCrop,9,cym,0,0
OilCrop,9,dma,0,0
OilCrop,9,dom,0,0
OilCrop,9,glp,0,0
OilCrop,9,grd,0,0
OilCrop,9,gtm,0.00144,0.00144
OilCrop,9,hnd,0.03872,0.03872
OilCrop,9,hti,0.008206300119826712,0.008206300119826712
OilCrop,9,jam,0,0
OilCrop,9,kna,0,0
OilCrop,9,lca,0,0
OilCrop,9,msr,0,0
OilCrop,9,mtq,0,0
OilCrop,9,nic,0.00304,0.00304
OilCrop,9,pan,0.027,0.027
OilCrop,9,slv,0.003127132800651894,0.003127132800651894
OilCrop,9,tto,0,0
OilCrop,9,vct,0,0
OilCrop,10,arm,0.0024,0.0024
OilCrop,10,aze,0.01533374978026846,0.015333749780268458
OilCrop,10,geo,0.0176,0.0176
OilCrop,10,kaz,0.010287746103102529,0.010287746103102529
OilCrop,10,kgz,0.01730252990546103,0.01730252990546103
OilCrop,10,mng,0.0152,0.0152
OilCrop,10,tjk,0.0254109243382876,0.0254109243382876
OilCrop,10,tkm,0,0
OilCrop,10,uzb,0.016263562531485524,0.016263562531485524
OilCrop,11,chn,0.00267604494434545,0.00267604494434545
OilCrop,12,bgr,0.013246974247523349,0.013246974247523349
OilCrop,12,cyp,0.01599966265483616,0.01599966265483616
OilCrop,12,cze,0.0021177110568757836,0.0021177110568757836
OilCrop,12,est,0.0018010991804588332,0.0018010991804588332
OilCrop,12,hun,0.0021541032121653154,0.0021541032121653154
OilCrop,12,ltu,6.995602353836593e-4,6.995602353836593e-4
OilCrop,12,lva,0.001909911067193676,0.001909911067193676
OilCrop,12,mlt,0.04,0.04
OilCrop,12,pol,0.002151322123523275,0.002151322123523275
OilCrop,12,rom,0.007231227285957703,0.007231227285957703
OilCrop,12,svk,0.0017960272340663394,0.0017960272340663394
OilCrop,12,svn,0.005583743219787374,0.005583743219787374
OilCrop,13,aut,0.0022444018294768353,0.0022444018294768353
OilCrop,13,bel,0.004216827510407558,0.004216827510407558
OilCrop,13,deu,0.04772088152604206,0.04772088152604206
OilCrop,13,dnk,0.003539872565422219,0.003539872565422219
OilCrop,13,esp,0.002188565366176623,0.002188565366176623
OilCrop,13,fin,0.00128,0.00128
OilCrop,13,fra,0.026938042557355837,0.026938042557355837
OilCrop,13,fro,0,0
OilCrop,13,gbr,0.0032356147827772835,0.0032356147827772835
OilCrop,13,grc,0.032619934457713815,0.032619934457713815
OilCrop,13,irl,0.0128,0.0128
OilCrop,13,ita,0.005029170242660354,0.005029170242660354
OilCrop,13,lux,0.0014,0.0014
OilCrop,13,nld,0.032245671385937195,0.032245671385937195
OilCrop,13,prt,0.002912080038636922,0.002912080038636922
OilCrop,13,shn,0,0
OilCrop,13,spm,0,0
OilCrop,13,swe,0.033567101568951284,0.033567101568951284
OilCrop,14,blr,0.007385710477110675,0.007385710477110675
OilCrop,14,ukr,0.02455939277400119,0.02455939277400119
OilCrop,15,alb,0.010367412502528829,0.010367412502528829
OilCrop,15,bih,0.012728860387127141,0.012728860387127143
OilCrop,15,hrv,3.824821925562527e-4,3.824821925562527e-4
OilCrop,15,mne,0.0018,0.0018
OilCrop,15,scg,6.698091405705551e-4,6.698091405705551e-4
OilCrop,15,srb,1.6052149433889716e-4,1.6052149433889716e-4
OilCrop,15,tur,0.02052951767175079,0.02052951767175079
OilCrop,16,che,0.00861221940383854,0.00861221940383854
OilCrop,16,isl,0,0
OilCrop,16,lie,0,0
OilCrop,16,nor,0.02832,0.02832
OilCrop,17,ind,0.005957990399242358,0.005957990399242358
OilCrop,18,idn,0.0029870637116171887,0.0029870637116171887
OilCrop,19,jpn,0.009304892966360856,0.009304892966360856
OilCrop,20,mex,0.023886293237584028,0.023886293237584028
OilCrop,21,are,0,0
OilCrop,21,bhr,0,0
OilCrop,21,irq,0.013034786778578326,0.013034786778578326
OilCrop,21,isr,0.012861244644322223,0.012861244644322223
OilCrop,21,jor,0.02899029464087169,0.02899029464087169
OilCrop,21,kwt,0.00144,0.00144
OilCrop,21,lbn,0.0014424206449666851,0.0014424206449666851
OilCrop,21,omn,0,0
OilCrop,21,qat,0,0
OilCrop,21,sau,0,0
OilCrop,21,syr,8.419872206655436e-4,8.419872206655436e-4
OilCrop,21,yem,0.0096,0.0096
OilCrop,22,pak,0.060610948767206053,0.060610948767206053
OilCrop,23,rus,0.009941235245955837,0.009941235245955837
OilCrop,24,zaf,0.03116014087148479,0.03116014087148479
OilCrop,25,guf,0,0
OilCrop,25,guy,0,0
OilCrop,25,sur,0,0
OilCrop,26,chl,0.004194537032563279,0.004194537032563279
OilCrop,26,ecu,0.045102587468193386,0.045102587468193386
OilCrop,26,per,0.017457601822619087,0.017457601822619087
OilCrop,26,pry,0.0017464122518393247,0.0017464122518393247
OilCrop,26,ury,0.0016921269898243032,0.0016921269898243032
OilCrop,27,afg,0.007850456871345031,0.007850456871345031
OilCrop,27,bgd,0.015235010665465521,0.015235010665465521
OilCrop,27,btn,0.03744,0.03744
OilCrop,27,lka,0.0021120293847566576,0.0021120293847566576
OilCrop,27,mdv,0,0
OilCrop,27,npl,3.327317815737075e-4,3.327317815737075e-4
OilCrop,29,asm,0,0
OilCrop,29,brn,0,0
OilCrop,29,cok,0,0
OilCrop,29,fji,0,0
OilCrop,29,gum,0,0
OilCrop,29,khm,0.002361381682850933,0.002361381682850933
OilCrop,29,kir,0,0
OilCrop,29,lao,0.003,0.003
OilCrop,29,mhl,0,0
OilCrop,29,mmr,0.025390112314411083,0.025390112314411083
OilCrop,29,mys,0,0
OilCrop,29,ncl,0,0
OilCrop,29,niu,0,0
OilCrop,29,nru,0,0
OilCrop,29,pci,0,0
OilCrop,29,phl,6.4e-4,6.4e-4
OilCrop,29,png,0,0
OilCrop,29,pyf,0,0
OilCrop,29,sgp,0,0
OilCrop,29,slb,0,0
OilCrop,29,syc,0,0
OilCrop,29,tha,0.009080491467356455,0.009080491467356455
OilCrop,29,tkl,0,0
OilCrop,29,ton,0,0
OilCrop,29,tuv,0,0
OilCrop,29,vnm,0.001914993062840513,0.001914993062840513
OilCrop,29,vut,0,0
OilCrop,29,wsm,0,0
OilCrop,31,arg,0.005609959157994259,0.005609959157994259
OilCrop,32,col,0.013,0.013
OtherGrain,1,pri,0,0
OtherGrain,1,usa,0.0059823527202717995,0.0059823527202717995
OtherGrain,2,bdi,0.0013682894856965652,0.0013682894856965654
OtherGrain,2,com,0,0
OtherGrain,2,dji,0,0
OtherGrain,2,eri,0.021982924887176708,0.021982924887176708
OtherGrain,2,eth,0.012471196122553872,0.012471196122553872
OtherGrain,2,ken,0.0021198187490104243,0.0021198187490104243
OtherGrain,2,mdg,0.03216,0.03216
OtherGrain,2,mus,0,0
OtherGrain,2,rwa,0.0017782351966523235,0.0017782351966523237
OtherGrain,2,som,0.003,0.003
OtherGrain,2,uga,0.0012216051092453332,0.0012216051092453332
OtherGrain,3,dza,0.025612571762800088,0.025612571762800088
OtherGrain,3,egy,0.0020631089048230716,0.0020631089048230716
OtherGrain,3,esh,0.003,0.003
OtherGrain,3,mar,0.0014840074739814312,0.0014840074739814312
OtherGrain,3,tun,0.0013819598119627651,0.0013819598119627651
OtherGrain,4,ago,0.00213371153102293,0.00213371153102293
OtherGrain,4,bwa,0.0052971968037563155,0.0052971968037563155
OtherGrain,4,lso,0.002032401691203923,0.002032401691203923
OtherGrain,4,moz,0.0019719406411311726,0.0019719406411311726
OtherGrain,4,mwi,0.007039369117002776,0.007039369117002776
OtherGrain,4,nam,0.0011520501934539368,0.0011520501934539368
OtherGrain,4,swz,0.0018,0.0018
OtherGrain,4,zmb,0.024427379940868386,0.024427379940868386
OtherGrain,4,zwe,0.012912402688435689,0.012912402688435689
OtherGrain,5,ben,0.0029834854608154927,0.0029834854608154922
OtherGrain,5,bfa,0.0021522903463156344,0.0021522903463156344
OtherGrain,5,caf,0.003993903294928729,0.003993903294928729
OtherGrain,5,cmr,0.015021927242813666,0.015021927242813666
OtherGrain,5,cog,0.008074483459525382,0.008074483459525382
OtherGrain,5,cpv,0,0
OtherGrain,5,gab,0,0
OtherGrain,5,gha,0.0022654001261653203,0.0022654001261653203
OtherGrain,5,gin,0.01638744680625463,0.01638744680625463
OtherGrain,5,gmb,0.007969810019721626,0.007969810019721626
OtherGrain,5,gnb,0.002400819297216246,0.002400819297216246
OtherGrain,5,gnq,0,0
OtherGrain,5,lbr,0,0
OtherGrain,5,mli,0.018301998975954498,0.018301998975954498
OtherGrain,5,mrt,0.0053442821756990895,0.0053442821756990895
OtherGrain,5,ner,0.016157777383989012,0.016157777383989012
OtherGrain,5,nga,0.028333358360038138,0.028333358360038138
OtherGrain,5,sen,0.02619533661015654,0.02619533661015654
OtherGrain,5,sle,0.019509325970374587,0.019509325970374587
OtherGrain,5,stp,0,0
OtherGrain,5,tcd,0.004553173242838742,0.004553173242838742
OtherGrain,5,tgo,0.030100348765732837,0.030100348765732837
OtherGrain,6,aus,0.007797743102299276,0.007797743102299276
OtherGrain,6,nzl,6.071556523844105e-5,6.071556523844105e-5
OtherGrain,7,bra,0.0012233799428487744,0.0012233799428487744
OtherGrain,8,can,0.003764503967630494,0.0037645039676304946
OtherGrain,9,bhs,0,0
OtherGrain,9,blz,6.4e-4,6.4e-4
OtherGrain,9,bmu,0,0
OtherGrain,9,brb,0,0
OtherGrain,9,cri,0,0
OtherGrain,9,cub,0.01552,0.01552
OtherGrain,9,cym,0,0
OtherGrain,9,dma,0,0
OtherGrain,9,dom,9.6e-4,9.6e-4
OtherGrain,9,glp,0,0
OtherGrain,9,grd,0,0
OtherGrain,9,gtm,0.07951082463453434,0.07951082463453434
OtherGrain,9,hnd,0.00784,0.00784
OtherGrain,9,hti,0.00208,0.00208
OtherGrain,9,jam,0,0
OtherGrain,9,kna,0,0
OtherGrain,9,lca,0,0
OtherGrain,9,msr,0,0
OtherGrain,9,mtq,0,0
OtherGrain,9,nic,8e-4,8e-4
OtherGrain,9,pan,0.00128,0.00128
OtherGrain,9,slv,3.2e-4,3.2e-4
OtherGrain,9,tto,0,0
OtherGrain,9,vct,0,0
OtherGrain,10,arm,0.001853747674258898,0.001853747674258898
OtherGrain,10,aze,0.0030041732217894845,0.0030041732217894845
OtherGrain,10,geo,0.0030803737818874146,0.0030803737818874146
OtherGrain,10,kaz,0.03090367645542065,0.03090367645542065
OtherGrain,10,kgz,0.0011544752217293103,0.0011544752217293103
OtherGrain,10,mng,0.05651769168247087,0.05651769168247087
OtherGrain,10,tjk,0.0017584701396357561,0.0017584701396357561
OtherGrain,10,tkm,0.03744,0.03744
OtherGrain,10,uzb,0.0028325374225586777,0.0028325374225586777
OtherGrain,11,chn,0.009260058116145654,0.009260058116145654
OtherGrain,12,bgr,7.888468226543465e-4,7.888468226543466e-4
OtherGrain,12,cyp,0.0012800000000000003,0.0012800000000000005
OtherGrain,12,cze,0.029505774372416915,0.029505774372416915
OtherGrain,12,est,0.008428421643291792,0.008428421643291792
OtherGrain,12,hun,0.010129776186240958,0.010129776186240958
OtherGrain,12,ltu,0.008566534360565885,0.008566534360565885
OtherGrain,12,lva,0.011650805367677248,0.011650805367677248
OtherGrain,12,mlt,0.0176,0.0176
OtherGrain,12,pol,0.021921628182529018,0.021921628182529018
OtherGrain,12,rom,0.003916255160833683,0.003916255160833683
OtherGrain,12,svk,0.002164115466250082,0.002164115466250082
OtherGrain,12,svn,0.015549669921793859,0.015549669921793859
OtherGrain,13,aut,0.020661640152206128,0.020661640152206128
OtherGrain,13,bel,0.011969747345203589,0.011969747345203589
OtherGrain,13,deu,0.028983946982064107,0.028983946982064107
OtherGrain,13,dnk,6.43856461559209e-4,6.43856461559209e-4
OtherGrain,13,esp,0.027912110987287853,0.027912110987287853
OtherGrain,13,fin,9.50250089613147e-4,9.50250089613147e-4
OtherGrain,13,fra,0.001719211591592366,0.0017192115915923658
OtherGrain,13,fro,0,0
OtherGrain,13,gbr,0.003530649966905002,0.0035306499669050017
OtherGrain,13,grc,0.010214677680519132,0.010214677680519132
OtherGrain,13,irl,6.465920976879867e-4,6.465920976879867e-4
OtherGrain,13,ita,0.003096742508688614,0.003096742508688614
OtherGrain,13,lux,0.017315890320612953,0.017315890320612953
OtherGrain,13,nld,0.01796762182567794,0.01796762182567794
OtherGrain,13,prt,0.014652690432332863,0.014652690432332863
OtherGrain,13,shn,0,0
OtherGrain,13,spm,0,0
OtherGrain,13,swe,0.030013006079975056,0.030013006079975056
OtherGrain,14,blr,0.0018921461197410018,0.0018921461197410018
OtherGrain,14,ukr,0.003297928373121747,0.003297928373121747
OtherGrain,15,alb,0.0034784899328859057,0.0034784899328859057
OtherGrain,15,bih,0.009500367802528383,0.009500367802528383
OtherGrain,15,hrv,0.13862410445481463,0.13862410445481463
OtherGrain,15,mne,0.014575631336405529,0.01457563133640553
OtherGrain,15,scg,0.01776763176047279,0.01776763176047279
OtherGrain,15,srb,0.03207184203327426,0.03207184203327426
OtherGrain,15,tur,0.02636287422887722,0.02636287422887722
OtherGrain,16,che,0.0018272472472384475,0.0018272472472384475
OtherGrain,16,isl,0.0018,0.0018
OtherGrain,16,lie,0,0
OtherGrain,16,nor,0.003032106884140756,0.003032106884140756
OtherGrain,17,ind,0.002056738082356932,0.002056738082356932
OtherGrain,18,idn,0,0
OtherGrain,19,jpn,0.005264523022566675,0.005264523022566676
OtherGrain,20,mex,0.008533875219067132,0.008533875219067132
OtherGrain,21,are,0.00144,0.00144
OtherGrain,21,bhr,0,0
OtherGrain,21,irq,0.0020378321811110565,0.0020378321811110565
OtherGrain,21,isr,0.0115947498212207,0.0115947498212207
OtherGrain,21,jor,0.014428972507873132,0.014428972507873132
OtherGrain,21,kwt,0.00128,0.00128
OtherGrain,21,lbn,0.0282118998999661,0.0282118998999661
OtherGrain,21,omn,0.030557922266453447,0.030557922266453447
OtherGrain,21,qat,0.010710722826882717,0.010710722826882717
OtherGrain,21,sau,0.014297543159184543,0.014297543159184543
OtherGrain,21,syr,0.012979601847441765,0.012979601847441765
OtherGrain,21,yem,0.008969469281535764,0.008969469281535764
OtherGrain,22,pak,0.01394108746470923,0.01394108746470923
OtherGrain,23,rus,0.007381185289277402,0.0073811852892774026
OtherGrain,24,zaf,0.010327244508247919,0.010327244508247919
OtherGrain,25,guf,0,0
OtherGrain,25,guy,0,0
