GCAM_commodity,GCAM_region_ID,iso,Nfixkg,totval,Nfixkg.yld
Vegetables,4,zwe,0,633594,0
Vegetables,5,ben,0,4914320,0
Vegetables,5,bfa,3504.349559739089,1244342,0.00281622701776448
Vegetables,5,caf,0,473786,0
Vegetables,5,cmr,55.56664710965533,15925073,3.489255409357014e-6
Vegetables,5,cog,4655.654065302624,243834,0.019093539314872513
Vegetables,5,cpv,213.9275706616995,338220,6.325101137179927e-4
Vegetables,5,gab,0,9686,0
Vegetables,5,gha,2711.2009819769264,13305666,2.037628918369758e-4
Vegetables,5,gin,0,5650151,0
Vegetables,5,lbr,0,512938,0
Vegetables,5,mli,75.90827218143973,1856519,4.0887420048725454e-5
Vegetables,5,ner,4034.337849052752,12289598,3.282725642492742e-4
Vegetables,5,nga,0,88888151,0
Vegetables,5,sen,1535.4910128481688,4816523,3.1879657023296034e-4
Vegetables,5,sle,4364.094473543206,477443,0.009140555990020182
Vegetables,5,tcd,0,358632,0
Vegetables,5,tgo,0,171235,0
Vegetables,6,aus,2005689.5467705994,32871267,0.06101649646697827
Vegetables,6,nzl,23799.5267976781,11101072,0.002143894463316525
Vegetables,7,bra,3224.2929845348453,85680033,3.763178971388638e-5
Vegetables,8,can,18390.398617157996,38802926,4.7394360459203507e-4
Vegetables,9,bhs,0,87678,0
Vegetables,9,blz,338.0947657309129,60486,0.005589636704872415
Vegetables,9,bmu,2.7071105497771173,13460,2.011226262835897e-4
Vegetables,9,brb,368.3786921354988,146481,0.002514856480604985
Vegetables,9,cri,0.47192570465594696,1505451,3.134779575395991e-7
Vegetables,9,cub,0,23611773,0
Vegetables,9,cym,0,982,0
Vegetables,9,dma,0,80647,0
Vegetables,9,dom,22749.8620707862,7903363,0.0028785040078237833
Vegetables,9,glp,322.1442575999658,280396,0.001148890346509814
Vegetables,9,grd,0,17150,0
Vegetables,9,gtm,41323.98147583038,11554420,0.00357646523805006
Vegetables,9,hnd,0,4405674,0
Vegetables,9,hti,0,375116,0
Vegetables,9,jam,644.4460080383523,3057654,2.107648569911286e-4
Vegetables,9,kna,0,9174,0
Vegetables,9,lca,0,14160,0
Vegetables,9,msr,0,8573,0
Vegetables,9,mtq,286.3872539358786,360847,7.936528610072375e-4
Vegetables,9,nic,0,502737,0
Vegetables,9,pan,0,1015704,0
Vegetables,9,slv,0,1181138,0
Vegetables,9,tto,0,275781,0
Vegetables,9,vct,0,28118,0
Vegetables,10,arm,5.8383611072253805,8183790,7.134055379262396e-7
Vegetables,10,aze,280.247348801283,14479564,1.9354681453204187e-5
Vegetables,10,geo,0,5442300,0
Vegetables,10,kaz,5.265778125199321,29741647,1.7705065644815572e-7
Vegetables,10,kgz,486.14728557983034,10379441,4.683752097823287e-5
Vegetables,10,mng,0,633840,0
Vegetables,10,tjk,98.68309552668654,10407699,9.481739962568723e-6
Vegetables,10,tkm,0,8038029,0
Vegetables,10,uzb,1555.2472207267854,58934092,2.6389601806824908e-5
Vegetables,11,chn,5017802.6258292785,3848653570,0.0013037813184701055
Vegetables,12,bgr,1110.0351817851106,13416451,8.273687145617799e-5
Vegetables,12,cyp,462.1662124343157,1561445,2.959862258576611e-4
Vegetables,12,cze,5465.899145832666,11161284,4.897195650458017e-4
Vegetables,12,est,2.0385162416012697,850575,2.39663315004705e-6
Vegetables,12,hun,52553.63982145631,25546982,0.0020571369182260475
Vegetables,12,ltu,432.3931633656406,4473609,9.665421438611211e-5
Vegetables,12,lva,3.179532962336752,2412511,1.3179351150468339e-6
Vegetables,12,mlt,831.9526635171042,782031,0.0010638359138155703
Vegetables,12,pol,3716.064329990358,79360899,4.682487694589193e-5
Vegetables,12,rom,5274.831199550491,54072349,9.75513602997068e-5
Vegetables,12,svk,2498.0346023678003,6136752,4.070613579248111e-4
Vegetables,12,svn,533.797878900341,1204761,4.4307367096074735e-4
Vegetables,13,aut,17661.59872185661,8418863,0.0020978603312414765
Vegetables,13,bel,42943.00116473273,43994650,9.760959835964766e-4
Vegetables,13,deu,130910.83360305712,47041487,0.002782880430694232
Vegetables,13,dnk,6018.16785187905,4091295,0.0014709689357230535
Vegetables,13,esp,38309.59075561544,182844687,2.095198465111291e-4
Vegetables,13,fin,931.9107831871326,3767876,2.47330534016282e-4
Vegetables,13,fra,1307549.1035475351,89317586,0.014639324259698813
Vegetables,13,gbr,925466.2260445341,44379724,0.020853356952930446
Vegetables,13,grc,8521.688585689952,53819435,1.583384995715758e-4
Vegetables,13,irl,2188.256844276857,2086074,0.0010489833267069417
Vegetables,13,ita,63760.49297211708,203093440,3.139465901612434e-4
Vegetables,13,lux,4341.318767284555,13958,0.31102727950168757
Vegetables,13,nld,6852.031926596857,68219150,1.0044147320212664e-4
Vegetables,13,prt,12331.402812431656,32170425,3.833148866523105e-4
Vegetables,13,swe,34920.464270516604,4806640,0.007265046741698276
Vegetables,14,blr,184.0267561404263,23942275,7.686268583099404e-6
Vegetables,14,ukr,984.3577007800491,107203393,9.182150613274424e-6
Vegetables,15,alb,550.1733646026003,7445852,7.388991408942862e-5
Vegetables,15,bih,52.6453209867244,4653275,1.1313606220720761e-5
Vegetables,15,hrv,1755.1958073936169,5660883,3.1005689525708566e-4
Vegetables,15,mne,129.23666343992278,557466,2.3182878137845676e-4
Vegetables,15,scg,22755.14139375863,11166335,0.0020378343828802046
Vegetables,15,srb,9894.113224993915,7040926,0.0014052289748527273
Vegetables,15,tur,82552.64098971132,335879035,2.4578086866812427e-4
Vegetables,16,che,2646.4569840428417,3803340,6.958244553584065e-4
Vegetables,16,isl,0,62774,0
Vegetables,16,nor,556.5701342388184,2335649,2.3829356818546723e-4
Vegetables,17,ind,674100.7115738426,934719827,7.211794294953396e-4
Vegetables,18,idn,511440.10505853454,124573954,0.004105513942814519
Vegetables,19,jpn,2015.2011465158848,138976187,1.4500334122103125e-5
Vegetables,20,mex,11532.605907195464,157552477,7.31985058362203e-5
Vegetables,21,are,27.216278065908043,9526941,2.8567698767010357e-6
Vegetables,21,bhr,0,171131,0
Vegetables,21,irq,11779.865604444627,42619225,2.7639793085032933e-4
Vegetables,21,isr,12473.821507606903,21196932,5.884729689941404e-4
Vegetables,21,jor,970.6050193036305,17047946,5.693383937886889e-5
Vegetables,21,kwt,64.98211420897388,2929170,2.2184480316599543e-5
Vegetables,21,lbn,4537.854327054409,13728748,3.305366466814315e-4
Vegetables,21,omn,0,1405844,0
Vegetables,21,qat,16.42717036924663,540524,3.039119515367797e-5
Vegetables,21,sau,0,19070063,0
Vegetables,21,syr,37857.71033214742,30181999,0.001254314213321239
Vegetables,21,yem,7292.273770473286,8585642,8.493568413955866e-4
Vegetables,22,pak,9637.456015588816,58902633,1.6361672687176506e-4
Vegetables,23,rus,3932.54152976136,385409834,1.0203531884350828e-5
Vegetables,24,zaf,3112.7765793832036,34125145,9.121650851251193e-5
Vegetables,25,guf,2107.272831426133,264786,0.00795839973195763
Vegetables,25,guy,7307.4381279070785,573987,0.012731016778963771
Vegetables,25,sur,2137.2039479898185,88002,0.024285856548599105
Vegetables,26,chl,4499.086844454895,41066014,1.0955742732798209e-4
Vegetables,26,ecu,19133.99017156491,3667369,0.005217361593983292
Vegetables,26,per,114359.00160459046,37177945,0.003075990391738717
Vegetables,26,pry,59053.43008938363,2411540,0.024487850124560916
Vegetables,26,ury,367.2605940872645,2387654,1.5381650527558201e-4
Vegetables,27,bgd,15370.971768733489,26796839,5.736113788918719e-4
Vegetables,27,btn,0,344975,0
Vegetables,27,lka,12121.891890125527,10011461,0.001210801489425522
Vegetables,27,mdv,0,3780,0
Vegetables,27,npl,35498.1867390902,1047979,0.03387299434348417
Vegetables,29,asm,72.1015239096427,15981,0.0045117028915363675
Vegetables,29,brn,0,69965,0
Vegetables,29,cok,0,6152,0
Vegetables,29,fji,0,189651,0
Vegetables,29,gum,0,8957,0
Vegetables,29,khm,0,182418,0
Vegetables,29,lao,0,344841,0
Vegetables,29,mmr,0,16226437,0
Vegetables,29,mys,0,3888703,0
Vegetables,29,phl,25077.938772361995,18908048,0.001326310297729411
Vegetables,29,png,0.2568593039649313,3959312,6.487473176272324e-8
Vegetables,29,pyf,18.052263005081056,82660,2.183917614938429e-4
Vegetables,29,sgp,0,29562,0
Vegetables,29,syc,0,4003,0
Vegetables,29,tha,227562.20308445126,39235072,0.005799969045155601
Vegetables,29,ton,0,331860,0
Vegetables,29,vnm,0,16722840,0
Vegetables,29,wsm,0,386,0
Vegetables,31,arg,6938.298199518062,42357093,1.6380487205573956e-4
Vegetables,32,col,8223.442135745492,26048140,3.1570170214631417e-4
Vegetables,NA,NA,50812.36781612189,388800141,1.3069019904527734e-4
Wheat,1,usa,0,1067473184,0
Wheat,2,bdi,0,147988,0
Wheat,2,eri,0,351455,0
Wheat,2,eth,0,70753132,0
Wheat,2,ken,0,5687577,0
Wheat,2,mdg,0,183209,0
Wheat,2,rwa,0,462631,0
Wheat,2,som,0,17008,0
Wheat,2,uga,0,271000,0
Wheat,3,dza,0,39708956,0
Wheat,3,egy,0,127887033,0
Wheat,3,mar,0,67844940,0
Wheat,3,tun,0,23108570,0
Wheat,4,ago,0,76815,0
Wheat,4,bwa,0,7676,0
Wheat,4,lso,0,336941,0
Wheat,4,moz,0,58472,0
Wheat,4,mwi,0,36926,0
Wheat,4,nam,0,168392,0
Wheat,4,swz,0,6074,0
Wheat,4,zmb,0,1982372,0
Wheat,4,zwe,0,2921212,0
Wheat,5,cmr,0,10375,0
Wheat,5,mli,0,210848,0
Wheat,5,mrt,0,27546,0
Wheat,5,ner,0,134780,0
Wheat,5,nga,0,1140600,0
Wheat,5,tcd,0,89428,0
Wheat,6,aus,0,382964409,0
Wheat,6,nzl,0,6081068,0
Wheat,7,bra,0,70771938,0
Wheat,8,can,0,443265700,0
Wheat,9,gtm,0,206034,0
Wheat,9,hnd,0,16994,0
Wheat,10,arm,0,3986946,0
Wheat,10,aze,0,24081887,0
Wheat,10,geo,0,2543247,0
Wheat,10,kaz,0,207993378,0
Wheat,10,kgz,0,17035582,0
Wheat,10,mng,0,3920017,0
Wheat,10,tjk,0,10472519,0
Wheat,10,tkm,0,36935660,0
Wheat,10,uzb,0,89330910,0
Wheat,11,chn,0,1918321208,0
Wheat,12,bgr,0,62392974,0
Wheat,12,cyp,0,224774,0
Wheat,12,cze,0,144687292,0
Wheat,12,est,0,3952157,0
Wheat,12,hun,0,78434320,0
Wheat,12,ltu,0,24749500,0
Wheat,12,lva,0,11720196,0
Wheat,12,mlt,0,189609,0
Wheat,12,pol,0,159512620,0
Wheat,12,rom,0,101278248,0
Wheat,12,svk,0,27741555,0
Wheat,12,svn,0,2707635,0
Wheat,13,aut,0,25856508,0
Wheat,13,bel,0,45026968,0
Wheat,13,deu,0,393724100,0
Wheat,13,dnk,0,86176650,0
Wheat,13,esp,0,102009248,0
Wheat,13,fin,0,11559900,0
Wheat,13,fra,0,654596342,0
Wheat,13,gbr,0,267294000,0
Wheat,13,grc,0,35299621,0
Wheat,13,irl,0,13842100,0
Wheat,13,ita,0,133651298,0
Wheat,13,lux,0,981479,0
Wheat,13,nld,0,20930462,0
Wheat,13,prt,0,3978573,0
Wheat,13,swe,0,38683000,0
Wheat,14,blr,0,22189694,0
Wheat,14,ukr,0,298260200,0
Wheat,15,alb,0,5460050,0
Wheat,15,bih,0,4448697,0
Wheat,15,hrv,0,14950895,0
Wheat,15,mne,0,16721,0
Wheat,15,scg,0,25251690,0
Wheat,15,srb,0,14007975,0
Wheat,15,tur,0,352445000,0
Wheat,16,che,0,9923696,0
Wheat,16,nor,0,5733278,0
Wheat,17,ind,0,1327185900,0
Wheat,19,jpn,0,12932300,0
Wheat,20,mex,0,60420447,0
Wheat,21,are,0,3409,0
Wheat,21,irq,0,31658642,0
Wheat,21,isr,0,2651298,0
Wheat,21,jor,0,492068,0
Wheat,21,kwt,0,9457,0
Wheat,21,lbn,0,1941441,0
Wheat,21,omn,0,24416,0
Wheat,21,qat,0,1103,0
Wheat,21,sau,0,34521756,0
Wheat,21,syr,0,70208176,0
Wheat,21,yem,0,3052486,0
Wheat,22,pak,0,367297400,0
Wheat,23,rus,0,1563656880,0
Wheat,24,zaf,0,36699830,0
Wheat,26,chl,0,27025881,0
Wheat,26,ecu,0,228440,0
Wheat,26,per,0,3272476,0
Wheat,26,pry,0,12854791,0
Wheat,26,ury,0,12739363,0
Wheat,27,afg,0,56736000,0
Wheat,27,bgd,0,22668092,0
Wheat,27,btn,0,167075,0
Wheat,27,npl,0,23833142,0
Wheat,29,mmr,0,2382386,0
Wheat,29,ncl,0,527,0
Wheat,29,tha,0,16272,0
Wheat,31,arg,0,251947125,0
Wheat,32,col,0,680836,0
Wheat,NA,NA,0,250136725,0
NA,5,caf,0,22966,0
NA,5,cmr,0,981610,0
NA,5,cog,0,28301,0
NA,5,gab,0,203244,0
NA,5,gha,0,211484,0
NA,5,gin,0,167248,0
NA,5,lbr,0,1500735,0
NA,5,nga,0,2351191,0
NA,7,bra,0,1800589,0
NA,9,dom,0,1329,0
NA,9,gtm,0,1280708,0
NA,11,chn,0,9921759,0
NA,17,ind,0,12957859,0
NA,18,idn,0,38111364,0
NA,20,mex,0,489890,0
NA,26,ecu,0,178241,0
NA,27,bgd,0,83642,0
NA,27,lka,0,2026458,0
NA,29,brn,0,3808,0
NA,29,khm,0,605341,0
NA,29,mmr,0,1075898,0
NA,29,mys,0,18008613,0
NA,29,phl,0,2112982,0
NA,29,png,0,106809,0
NA,29,tha,0,49884423,0
NA,29,vnm,0,8034511,0
NA,NA,NA,0,59525343781,0
